url,review_score,facility,checkIn_time,checkOut_time
https://www.booking.com/hotel/in/abodehome-cottage.en-gb.html?label=manali-*dOCXSLs7S8rLe_i*dquYwS392972668748%3Apl%3Ata%3Ap1200%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100481%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2103603&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=1&hapos=108&sr_order=popularity&srpvid=e51b4de81b540012&srepoch=1749726419&all_sr_blocks=200824901_243097063_3_42_0&highlighted_blocks=200824901_243097063_3_42_0&matching_block_id=200824901_243097063_3_42_0&sr_pri_blocks=200824901_243097063_3_42_0__2700000&from=searchresults,"{""Staff"": ""10"", ""Facilities"": ""10"", ""Cleanliness"": ""10"", ""Comfort"": ""10"", ""Value_for_money"": ""10"", ""Location"": ""10""}","[""Free WiFi"", ""Private parking"", ""Room service"", ""Non-smoking rooms"", ""Family rooms"", ""Airport shuttle"", ""Heating"", ""Breakfast""]",12:00,10:30
https://www.booking.com/hotel/in/shanti-lodge-amp-cafe.en-gb.html?label=manali-*dOCXSLs7S8rLe_i*dquYwS392972668748%3Apl%3Ata%3Ap1200%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100481%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2103603&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=17&hapos=107&sr_order=popularity&srpvid=e51b4de81b540012&srepoch=1749726365&all_sr_blocks=1338282502_411081711_8_0_0&highlighted_blocks=1338282502_411081711_8_0_0&matching_block_id=1338282502_411081711_8_0_0&sr_pri_blocks=1338282502_411081711_8_0_0__9000000&from=searchresults,"{""Staff"": ""10"", ""Facilities"": ""10"", ""Cleanliness"": ""10"", ""Comfort"": ""10"", ""Value_for_money"": ""10"", ""Location"": ""10""}","[""Free parking"", ""Breakfast""]",05:00,
https://www.booking.com/hotel/in/snowy-pines.en-gb.html?label=manali-*dOCXSLs7S8rLe_i*dquYwS392972668748%3Apl%3Ata%3Ap1200%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100481%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2103603&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=7&hapos=114&sr_order=popularity&srpvid=e51b4de81b540012&srepoch=1749726419&all_sr_blocks=1117748401_384630291_2_2_0&highlighted_blocks=1117748401_384630291_2_2_0&matching_block_id=1117748401_384630291_2_2_0&sr_pri_blocks=1117748401_384630291_2_2_0__2486400&from=searchresults,"{""Location"": ""8.0"", ""Cleanliness"": ""8.5"", ""Value_for_money"": ""8.0""}","[""Free WiFi"", ""Free parking"", ""Restaurant"", ""Room service""]",,
https://www.booking.com/hotel/in/indu-valley-view.en-gb.html?label=manali-*dOCXSLs7S8rLe_i*dquYwS392972668748%3Apl%3Ata%3Ap1200%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100481%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2103603&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=15&hapos=141&sr_order=popularity&srpvid=e51b4de81b540012&srepoch=1749726477&all_sr_blocks=1124413501_385156425_3_42_0&highlighted_blocks=1124413501_385156425_3_42_0&matching_block_id=1124413501_385156425_3_42_0&sr_pri_blocks=1124413501_385156425_3_42_0__4240526&from=searchresults,"{""Staff"": ""7.6"", ""Facilities"": ""6.9"", ""Cleanliness"": ""7.3"", ""Comfort"": ""7.6"", ""Value_for_money"": ""7.6"", ""Location"": ""7.8""}","[""Free WiFi"", ""Free parking"", ""Room service"", ""Restaurant"", ""Non-smoking rooms"", ""Family rooms"", ""Facilities for disabled guests"", ""Spa and wellness centre"", ""Tea/coffee maker in all rooms"", ""Breakfast""]",01:00,
https://www.booking.com/hotel/in/rest-n-ramble-manali.en-gb.html?label=manali-*dOCXSLs7S8rLe_i*dquYwS392972668748%3Apl%3Ata%3Ap1200%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100481%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2103603&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=7&hapos=133&sr_order=popularity&srpvid=e51b4de81b540012&srepoch=1749726477&all_sr_blocks=1353586504_407690730_2_2_0_809298&highlighted_blocks=1353586504_407690730_2_2_0_809298&matching_block_id=1353586504_407690730_2_2_0_809298&sr_pri_blocks=1353586504_407690730_2_2_0_809298_1512000&from=searchresults,"{""Staff"": ""9.2"", ""Facilities"": ""8.4"", ""Cleanliness"": ""8.9"", ""Comfort"": ""8.9"", ""Value_for_money"": ""9.2"", ""Location"": ""9.4"", ""Free_WiFi"": ""10""}","[""Free WiFi"", ""Free parking"", ""Room service"", ""Restaurant"", ""Non-smoking rooms"", ""Airport shuttle (free)"", ""BBQ facilities"", ""Breakfast"", ""Free cot available on request""]",10:00,
https://www.booking.com/hotel/in/himalayan-escape-b-amp-b.en-gb.html?label=manali-*dOCXSLs7S8rLe_i*dquYwS392972668748%3Apl%3Ata%3Ap1200%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100481%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2103603&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=11&hapos=137&sr_order=popularity&srpvid=e51b4de81b540012&srepoch=1749726477&all_sr_blocks=1114947302_409238002_2_2_0&highlighted_blocks=1114947302_409238002_2_2_0&matching_block_id=1114947302_409238002_2_2_0&sr_pri_blocks=1114947302_409238002_2_2_0__2303500&from=searchresults,"{""Location"": ""7.9"", ""Cleanliness"": ""8.6"", ""Value_for_money"": ""8.4""}","[""Outdoor swimming pool"", ""Free WiFi"", ""Free parking"", ""Restaurant""]",,
https://www.booking.com/hotel/in/the-cedar-cottages-manali.en-gb.html?label=manali-*dOCXSLs7S8rLe_i*dquYwS392972668748%3Apl%3Ata%3Ap1200%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100481%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2103603&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=9&hapos=135&sr_order=popularity&srpvid=e51b4de81b540012&srepoch=1749726477&all_sr_blocks=440765601_413394528_9_34_0&highlighted_blocks=440765601_413394528_9_34_0&matching_block_id=440765601_413394528_9_34_0&sr_pri_blocks=440765601_413394528_9_34_0__2925000&from=searchresults,"{""Location"": ""10"", ""Cleanliness"": ""10"", ""Value_for_money"": ""10""}",[],,
https://www.booking.com/hotel/in/raj-villa-3-bedroom-villa.en-gb.html?label=manali-*dOCXSLs7S8rLe_i*dquYwS392972668748%3Apl%3Ata%3Ap1200%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100481%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2103603&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=12&hapos=102&sr_order=popularity&srpvid=e51b4de81b540012&srepoch=1749726365&all_sr_blocks=966804503_386138528_3_1_0&highlighted_blocks=966804503_386138528_3_1_0&matching_block_id=966804503_386138528_3_1_0&sr_pri_blocks=966804503_386138528_3_1_0__4485000&from=searchresults,"{""Location"": ""9.5"", ""Cleanliness"": ""8.8"", ""Value_for_money"": ""9.0""}","[""Family rooms"", ""Free parking"", ""Restaurant"", ""Room service""]",,
https://www.booking.com/hotel/in/earthen-pods.en-gb.html?label=manali-*dOCXSLs7S8rLe_i*dquYwS392972668748%3Apl%3Ata%3Ap1200%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100481%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2103603&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=6&hapos=132&sr_order=popularity&srpvid=e51b4de81b540012&srepoch=1749726477&all_sr_blocks=1404424305_412247349_0_0_0&highlighted_blocks=1404424305_412247349_0_0_0&matching_block_id=1404424305_412247349_0_0_0&sr_pri_blocks=1404424305_412247349_0_0_0__1306800&from=searchresults,"{""Staff"": ""10"", ""Facilities"": ""10"", ""Cleanliness"": ""10"", ""Comfort"": ""10"", ""Value_for_money"": ""10"", ""Location"": ""10""}","[""Free WiFi"", ""Free parking"", ""Heating"", ""Breakfast""]",10:00,
https://www.booking.com/hotel/in/the-ivy-mansion-sethan.en-gb.html?label=manali-*dOCXSLs7S8rLe_i*dquYwS392972668748%3Apl%3Ata%3Ap1200%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100481%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2103603&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=14&hapos=121&sr_order=popularity&srpvid=e51b4de81b540012&srepoch=1749726419&all_sr_blocks=1120259401_414764591_3_34_0&highlighted_blocks=1120259401_414764591_3_34_0&matching_block_id=1120259401_414764591_3_34_0&sr_pri_blocks=1120259401_414764591_3_34_0__2808000&from=searchresults,"{""Location"": ""10"", ""Cleanliness"": ""6.9"", ""Value_for_money"": ""7.5""}","[""Family rooms"", ""Free WiFi"", ""Free parking"", ""Restaurant""]",,
https://www.booking.com/hotel/in/bhagwati-wood-house-manali.en-gb.html?label=manali-*dOCXSLs7S8rLe_i*dquYwS392972668748%3Apl%3Ata%3Ap1200%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100481%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2103603&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=16&hapos=106&sr_order=popularity&srpvid=e51b4de81b540012&srepoch=1749726365&all_sr_blocks=1184222205_390799702_4_42_0_365397&highlighted_blocks=1184222205_390799702_4_42_0_365397&matching_block_id=1184222205_390799702_4_42_0_365397&sr_pri_blocks=1184222205_390799702_4_42_0_365397_1620000&from=searchresults,"{""Staff"": ""8.2"", ""Facilities"": ""8.6"", ""Cleanliness"": ""8.2"", ""Comfort"": ""8.9"", ""Value_for_money"": ""8.2"", ""Location"": ""9.6"", ""Free_WiFi"": ""7.5""}","[""Fast free WiFi (260 Mbps)"", ""Free parking"", ""Room service"", ""Family rooms"", ""Airport shuttle"", ""Breakfast""]",09:00,
https://www.booking.com/hotel/in/aarti-palace-manali.en-gb.html?label=manali-*dOCXSLs7S8rLe_i*dquYwS392972668748%3Apl%3Ata%3Ap1200%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100481%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2103603&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=5&hapos=131&sr_order=popularity&srpvid=e51b4de81b540012&srepoch=1749726477&all_sr_blocks=1096384102_382532297_6_2_0_717925&highlighted_blocks=1096384102_382532297_6_2_0_717925&matching_block_id=1096384102_382532297_6_2_0_717925&sr_pri_blocks=1096384102_382532297_6_2_0_717925_1500000&from=searchresults,"{""Location"": ""8.4"", ""Cleanliness"": ""8.4"", ""Value_for_money"": ""8.6""}",[],,
https://www.booking.com/hotel/in/the-manali-inn.en-gb.html?label=manali-*dOCXSLs7S8rLe_i*dquYwS392972668748%3Apl%3Ata%3Ap1200%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100481%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2103603&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=13&hapos=103&sr_order=popularity&srpvid=e51b4de81b540012&srepoch=1749726365&all_sr_blocks=68723302_391435110_2_33_0&highlighted_blocks=68723302_391435110_2_33_0&matching_block_id=68723302_391435110_2_33_0&sr_pri_blocks=68723302_391435110_2_33_0__4650000&from=searchresults,"{""Staff"": ""8.7"", ""Facilities"": ""7.9"", ""Cleanliness"": ""8.3"", ""Comfort"": ""7.9"", ""Value_for_money"": ""8.2"", ""Location"": ""8.2"", ""Free_WiFi"": ""7.5""}","[""Free WiFi"", ""Free parking"", ""Room service"", ""3 restaurants"", ""Non-smoking rooms"", ""Fitness centre"", ""Family rooms"", ""Tea/coffee maker in all rooms"", ""Bar"", ""Breakfast""]",09:30,
https://www.booking.com/hotel/in/naveen-manali-by-blueko.en-gb.html?label=manali-*dOCXSLs7S8rLe_i*dquYwS392972668748%3Apl%3Ata%3Ap1200%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100481%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2103603&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=9&hapos=116&sr_order=popularity&srpvid=e51b4de81b540012&srepoch=1749726419&all_sr_blocks=1428216004_414408367_3_0_0&highlighted_blocks=1428216004_414408367_3_0_0&matching_block_id=1428216004_414408367_3_0_0&sr_pri_blocks=1428216004_414408367_3_0_0__16200000&from=searchresults,{},[],,
https://www.booking.com/hotel/in/echor-himalayan-aurum-manali-manali.en-gb.html?label=manali-*dOCXSLs7S8rLe_i*dquYwS392972668748%3Apl%3Ata%3Ap1200%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100481%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2103603&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=15&hapos=161&sr_order=popularity&srpvid=e51b4de81b540012&srepoch=1749726537&all_sr_blocks=797025408_413270499_2_41_0&highlighted_blocks=797025408_413270499_2_41_0&matching_block_id=797025408_413270499_2_41_0&sr_pri_blocks=797025408_413270499_2_41_0__2792250&from=searchresults,"{""Staff"": ""8.6"", ""Facilities"": ""8.3"", ""Cleanliness"": ""8.3"", ""Comfort"": ""8.5"", ""Value_for_money"": ""8.2"", ""Location"": ""8.4""}","[""Outdoor swimming pool"", ""Free WiFi"", ""Free parking"", ""Room service"", ""Restaurant"", ""Non-smoking rooms"", ""Family rooms"", ""Airport shuttle"", ""Tea/coffee maker in all rooms"", ""Breakfast""]",07:00,
https://www.booking.com/hotel/in/peaceful-village-stay-nasogi.en-gb.html?label=manali-*dOCXSLs7S8rLe_i*dquYwS392972668748%3Apl%3Ata%3Ap1200%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100481%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2103603&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=3&hapos=192&sr_order=popularity&srpvid=e51b4de81b540012&srepoch=1749726634&all_sr_blocks=1423464101_413980240_3_0_0&highlighted_blocks=1423464101_413980240_3_0_0&matching_block_id=1423464101_413980240_3_0_0&sr_pri_blocks=1423464101_413980240_3_0_0__1032000&from=searchresults,{},"[""Family rooms"", ""Free WiFi"", ""Room service""]",,
https://www.booking.com/hotel/in/jai-maa-chamunda-guest-house.en-gb.html?label=manali-*dOCXSLs7S8rLe_i*dquYwS392972668748%3Apl%3Ata%3Ap1200%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100481%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2103603&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=5&hapos=171&sr_order=popularity&srpvid=e51b4de81b540012&srepoch=1749726592&all_sr_blocks=1410057501_412768153_3_1_0&highlighted_blocks=1410057501_412768153_3_1_0&matching_block_id=1410057501_412768153_3_1_0&sr_pri_blocks=1410057501_412768153_3_1_0__1470000&from=searchresults,{},[],,
https://www.booking.com/hotel/in/the-hamlet-stay-manali1.en-gb.html?label=manali-*dOCXSLs7S8rLe_i*dquYwS392972668748%3Apl%3Ata%3Ap1200%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100481%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2103603&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=4&hapos=170&sr_order=popularity&srpvid=e51b4de81b540012&srepoch=1749726592&all_sr_blocks=1395398302_411449710_4_0_0_1110862&highlighted_blocks=1395398302_411449710_4_0_0_1110862&matching_block_id=1395398302_411449710_4_0_0_1110862&sr_pri_blocks=1395398302_411449710_4_0_0_1110862_1917000&from=searchresults,"{""Staff"": ""9.2"", ""Facilities"": ""9.2"", ""Cleanliness"": ""9.0"", ""Comfort"": ""9.2"", ""Value_for_money"": ""9.2"", ""Location"": ""9.0""}","[""Free WiFi"", ""Free parking"", ""Room service"", ""Restaurant"", ""Family rooms"", ""Heating""]",10:00,
https://www.booking.com/hotel/in/glamping-club.en-gb.html?label=manali-*dOCXSLs7S8rLe_i*dquYwS392972668748%3Apl%3Ata%3Ap1200%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100481%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2103603&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=13&hapos=159&sr_order=popularity&srpvid=e51b4de81b540012&srepoch=1749726537&all_sr_blocks=952424301_369406994_0_33_0&highlighted_blocks=952424301_369406994_0_33_0&matching_block_id=952424301_369406994_0_33_0&sr_pri_blocks=952424301_369406994_0_33_0__12600000&from=searchresults,"{""Location"": ""9.2"", ""Cleanliness"": ""8.7"", ""Value_for_money"": ""7.9""}",[],,
https://www.booking.com/hotel/in/the-venus-live-like-a-local.en-gb.html?label=manali-*dOCXSLs7S8rLe_i*dquYwS392972668748%3Apl%3Ata%3Ap1200%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100481%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2103603&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=6&hapos=172&sr_order=popularity&srpvid=e51b4de81b540012&srepoch=1749726592&all_sr_blocks=1320586102_404760580_2_42_0_735658&highlighted_blocks=1320586102_404760580_2_42_0_735658&matching_block_id=1320586102_404760580_2_42_0_735658&sr_pri_blocks=1320586102_404760580_2_42_0_735658_1147500&from=searchresults,{},[],,
https://www.booking.com/hotel/in/sunface-homestay.en-gb.html?label=manali-*dOCXSLs7S8rLe_i*dquYwS392972668748%3Apl%3Ata%3Ap1200%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100481%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2103603&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=11&hapos=200&sr_order=popularity&srpvid=e51b4de81b540012&srepoch=1749726634&all_sr_blocks=311309703_246394569_2_34_0&highlighted_blocks=311309703_246394569_2_34_0&matching_block_id=311309703_246394569_2_34_0&sr_pri_blocks=311309703_246394569_2_34_0__479400&from=searchresults,"{""Staff"": ""8.5"", ""Facilities"": ""7.9"", ""Cleanliness"": ""8.4"", ""Comfort"": ""8.5"", ""Value_for_money"": ""8.2"", ""Location"": ""7.7""}","[""Fast free WiFi (94 Mbps)"", ""Room service"", ""Family rooms"", ""Heating"", ""Breakfast""]",10:00,
https://www.booking.com/hotel/in/lotus-cottages-manali.en-gb.html?label=manali-*dOCXSLs7S8rLe_i*dquYwS392972668748%3Apl%3Ata%3Ap1200%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100481%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2103603&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=5&hapos=194&sr_order=popularity&srpvid=e51b4de81b540012&srepoch=1749726634&all_sr_blocks=1369272001_409789153_3_2_0&highlighted_blocks=1369272001_409789153_3_2_0&matching_block_id=1369272001_409789153_3_2_0&sr_pri_blocks=1369272001_409789153_3_2_0__1858950&from=searchresults,"{""Location"": ""8.8"", ""Cleanliness"": ""10"", ""Value_for_money"": ""10""}",[],,
https://www.booking.com/hotel/in/kanishka-manali.en-gb.html?label=manali-*dOCXSLs7S8rLe_i*dquYwS392972668748%3Apl%3Ata%3Ap1200%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100481%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2103603&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=6&hapos=195&sr_order=popularity&srpvid=e51b4de81b540012&srepoch=1749726634&all_sr_blocks=203814702_414872361_0_42_0&highlighted_blocks=203814702_414872361_0_42_0&matching_block_id=203814702_414872361_0_42_0&sr_pri_blocks=203814702_414872361_0_42_0__4334550&from=searchresults,"{""Location"": ""9.5"", ""Cleanliness"": ""8.5"", ""Value_for_money"": ""8.5""}",[],,
https://www.booking.com/hotel/in/satkar-residency.en-gb.html?label=manali-*dOCXSLs7S8rLe_i*dquYwS392972668748%3Apl%3Ata%3Ap1200%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100481%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2103603&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=17&hapos=163&sr_order=popularity&srpvid=e51b4de81b540012&srepoch=1749726537&all_sr_blocks=171369103_200590765_4_42_0&highlighted_blocks=171369103_200590765_4_42_0&matching_block_id=171369103_200590765_4_42_0&sr_pri_blocks=171369103_200590765_4_42_0__5400000&from=searchresults,"{""Staff"": ""5.0"", ""Facilities"": ""5.0"", ""Cleanliness"": ""5.0"", ""Comfort"": ""5.0"", ""Value_for_money"": ""5.0"", ""Location"": ""2.5""}","[""Free WiFi"", ""Free parking"", ""Room service"", ""Restaurant"", ""Non-smoking rooms"", ""Family rooms"", ""Airport shuttle"", ""Heating"", ""Breakfast"", ""Free cot available on request""]",10:30,
https://www.booking.com/hotel/in/dragon-inn-manali.en-gb.html?label=manali-*dOCXSLs7S8rLe_i*dquYwS392972668748%3Apl%3Ata%3Ap1200%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100481%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2103603&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=1&hapos=190&sr_order=popularity&srpvid=e51b4de81b540012&srepoch=1749726634&all_sr_blocks=249718004_103383312_0_0_0&highlighted_blocks=249718004_103383312_0_0_0&matching_block_id=249718004_103383312_0_0_0&sr_pri_blocks=249718004_103383312_0_0_0__3000000&from=searchresults,"{""Staff"": ""9.6"", ""Facilities"": ""9.2"", ""Cleanliness"": ""9.2"", ""Comfort"": ""9.6"", ""Value_for_money"": ""10.0"", ""Location"": ""10.0""}","[""Free WiFi"", ""Free parking"", ""Family rooms""]",12:00,12:00
