name,room_type,cancel_type,paymentType,bed_type,price,review,review_count,distance,address,checkin,checkout,city,url
Sampang Hotel and Restaurant,Double Room with Lake View,Free cancellation,No prepayment needed,"2 beds (1 double, 1 large double)","₹ 6,799",-1,-1,18.2 km from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/sampang-and-restaurant.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=25&hapos=75&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749792937&all_sr_blocks=1370801101_409291350_3_2_0&highlighted_blocks=1370801101_409291350_3_2_0&matching_block_id=1370801101_409291350_3_2_0&sr_pri_blocks=1370801101_409291350_3_2_0__679860&from=searchresults
Simbosa,Family Room,,,"2 beds (1 double, 1 large double)","₹ 8,640",9.8,10,2.9 km from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/simbosa.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=1&hapos=76&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749792986&all_sr_blocks=995829901_372472307_3_0_0&highlighted_blocks=995829901_372472307_3_0_0&matching_block_id=995829901_372472307_3_0_0&sr_pri_blocks=995829901_372472307_3_0_0__864000&from=searchresults
Vilasa Homestay,Double Room with Mountain View,,,1 double bed,"₹ 11,400",9.5,20,1.9 km from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/vilasa-homestay.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=2&hapos=77&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749792986&all_sr_blocks=1015789401_374087035_3_42_0&highlighted_blocks=1015789401_374087035_3_42_0&matching_block_id=1015789401_374087035_3_42_0&sr_pri_blocks=1015789401_374087035_3_42_0__1140000&from=searchresults
INDUS MOUNT ROYALE HOTEL - Mall Road,Deluxe Double Room,No prepayment needed,,"2 beds (1 sofa bed, 1 large double)","₹ 22,500",6.4,5,0.7 km from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/indus-mount-royale-mall-road.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=3&hapos=78&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749792986&all_sr_blocks=1265543002_411929751_0_2_0_628904&highlighted_blocks=1265543002_411929751_0_2_0_628904&matching_block_id=1265543002_411929751_0_2_0_628904&sr_pri_blocks=1265543002_411929751_0_2_0_628904_2250000&from=searchresults
Mountain View homestay,Two-Bedroom Apartment,Free cancellation,No prepayment needed,Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 20 m²2 single beds,"₹ 18,992",9.7,3,0.7 km from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/mountain-view-homestay-darjeeling4.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=4&hapos=79&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749792986&all_sr_blocks=1384894701_410530239_3_41_0&highlighted_blocks=1384894701_410530239_3_41_0&matching_block_id=1384894701_410530239_3_41_0&sr_pri_blocks=1384894701_410530239_3_41_0__1899240&from=searchresults
Gakhil Boutique Hotel,Double Room with Mountain View,Free cancellation,No prepayment needed,1 large double bed,"₹ 36,000",8.6,30,0.9 km from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/gakhil-darjeeling.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=5&hapos=80&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749792986&all_sr_blocks=1102337201_392843597_3_0_0&highlighted_blocks=1102337201_392843597_3_0_0&matching_block_id=1102337201_392843597_3_0_0&sr_pri_blocks=1102337201_392843597_3_0_0__3600000&from=searchresults
Munglan Homestay,Double Room,Free cancellation,No prepayment needed,"2 beds (1 single, 1 double)","₹ 9,000",9.2,5,2.5 km from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/munglan-homestay-darjeeling.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=6&hapos=81&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749792986&all_sr_blocks=1129721505_385627433_3_1_0&highlighted_blocks=1129721505_385627433_3_1_0&matching_block_id=1129721505_385627433_3_1_0&sr_pri_blocks=1129721505_385627433_3_1_0__900000&from=searchresults
Ngawang homestay,Family Room with Balcony,Free cancellation,No prepayment needed,2 double beds,"₹ 25,920",10,6,0.6 km from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/ngawang-homestay-darjeeling.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=7&hapos=82&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749792986&all_sr_blocks=1202687801_402211210_3_0_0&highlighted_blocks=1202687801_402211210_3_0_0&matching_block_id=1202687801_402211210_3_0_0&sr_pri_blocks=1202687801_402211210_3_0_0__2592000&from=searchresults
B&B Homestay,Double Room with Balcony,Free cancellation,,2 double beds,"₹ 12,000",9.0,37,1.6 km from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/b-amp-b-homestay-darjeeling1.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=8&hapos=83&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749792986&all_sr_blocks=723354801_369758384_4_0_0&highlighted_blocks=723354801_369758384_4_0_0&matching_block_id=723354801_369758384_4_0_0&sr_pri_blocks=723354801_369758384_4_0_0__1200000&from=searchresults
RISE N SHINE HOMESTAY,Family Room,Free cancellation,,"2 beds (1 double, 1 extra-large double)","₹ 14,850",9.4,57,1 km from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/rise-n-shine-homestay.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=9&hapos=84&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749792986&all_sr_blocks=779040501_358367109_3_2_0&highlighted_blocks=779040501_358367109_3_2_0&matching_block_id=779040501_358367109_3_2_0&sr_pri_blocks=779040501_358367109_3_2_0__1485000&from=searchresults
Hotel Pearl Retreat,Double Room,Free cancellation,No prepayment needed,1 large double bed,"₹ 12,000",4.6,10,300 m from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/pearl-retreat-darjeeling.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=10&hapos=85&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749792986&all_sr_blocks=1300345401_403530175_2_42_0_689061&highlighted_blocks=1300345401_403530175_2_42_0_689061&matching_block_id=1300345401_403530175_2_42_0_689061&sr_pri_blocks=1300345401_403530175_2_42_0_689061_1200000&from=searchresults
Darjeeling Dreams Homestay,Double Room,Free cancellation,No prepayment needed,1 double bed,"₹ 12,000",9.7,4,1.9 km from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/darjeeling-dreams-homestay.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=11&hapos=86&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749792986&all_sr_blocks=1410328602_412790424_2_1_0&highlighted_blocks=1410328602_412790424_2_1_0&matching_block_id=1410328602_412790424_2_1_0&sr_pri_blocks=1410328602_412790424_2_1_0__1200000&from=searchresults
"Syangden Villa, Nagbeli BNB",Double Room with Private Bathroom,Free cancellation,No prepayment needed,"2 beds (1 extra-large double, 1 large double)","₹ 19,800",8.0,10,1.8 km from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/syangden-villa-nagbeli-bnb.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=12&hapos=87&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749792986&all_sr_blocks=913144501_362697203_3_1_0&highlighted_blocks=913144501_362697203_3_1_0&matching_block_id=913144501_362697203_3_1_0&sr_pri_blocks=913144501_362697203_3_1_0__1980000&from=searchresults
Tashiling Homestay,One-Bedroom Apartment,Free cancellation,No prepayment needed,"Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1,000 m²4 beds (1 single, 1 sofa bed, 2 large doubles)","₹ 24,300",-1,-1,2.8 km from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/tashiling-homestay-darjeeling1.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=1&hapos=88&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749793044&all_sr_blocks=1303245201_403188544_3_1_0&highlighted_blocks=1303245201_403188544_3_1_0&matching_block_id=1303245201_403188544_3_1_0&sr_pri_blocks=1303245201_403188544_3_1_0__2430000&from=searchresults
Aradhya Apartments,Two-Bedroom Apartment,Free cancellation,,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 51 m²4 beds (2 sofa beds, 2 large doubles)","₹ 12,000",4.5,14,1 km from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/aradhya-apartments.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=2&hapos=89&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749793044&all_sr_blocks=907767701_366579046_2_0_0&highlighted_blocks=907767701_366579046_2_0_0&matching_block_id=907767701_366579046_2_0_0&sr_pri_blocks=907767701_366579046_2_0_0__1200000&from=searchresults
Angel Homestay,Double Room,Free cancellation,No prepayment needed,2 double beds,"₹ 5,400",-1,-1,7.5 km from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/angel-homestay-darjeeling.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=3&hapos=90&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749793044&all_sr_blocks=1408758501_412654752_3_2_0&highlighted_blocks=1408758501_412654752_3_2_0&matching_block_id=1408758501_412654752_3_2_0&sr_pri_blocks=1408758501_412654752_3_2_0__540000&from=searchresults
HILLS VACATION HOME,One-Bedroom Apartment,Free cancellation,No prepayment needed,"Entire apartment • 1 bedroom • 1 living room • 2 bathrooms • 1 kitchen • 65 m²4 beds (1 sofa bed, 3 large doubles)","₹ 18,360",8.8,8,250 m from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/hills-vacation-home.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=4&hapos=91&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749793044&all_sr_blocks=1206317601_392847528_3_0_0&highlighted_blocks=1206317601_392847528_3_0_0&matching_block_id=1206317601_392847528_3_0_0&sr_pri_blocks=1206317601_392847528_3_0_0__1836000&from=searchresults
Jetsunma Homestay,Family Room,Free cancellation,No prepayment needed,"2 beds (1 double, 1 large double)","₹ 12,000",-1,-1,3 km from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/jetsunma-homestay.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=5&hapos=92&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749793044&all_sr_blocks=1402428703_412066710_4_2_0&highlighted_blocks=1402428703_412066710_4_2_0&matching_block_id=1402428703_412066710_4_2_0&sr_pri_blocks=1402428703_412066710_4_2_0__1200000&from=searchresults
Hotel O Shanti Palace,Classic Triple Room,Free cancellation,No prepayment needed,1 large double bed,"₹ 13,725",1.3,6,450 m from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/oyo-flagship-shanti-palace.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=6&hapos=93&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749793044&all_sr_blocks=1046054402_376982945_2_0_0&highlighted_blocks=1046054402_376982945_2_0_0&matching_block_id=1046054402_376982945_2_0_0&sr_pri_blocks=1046054402_376982945_2_0_0__1372498&from=searchresults
S Sherpa Homestay,Deluxe Family Suite,Free cancellation,No prepayment needed,2 large double beds,"₹ 11,520",10,3,2.9 km from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/s-sherpa-homestay.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=7&hapos=94&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749793044&all_sr_blocks=1330802301_405617303_2_42_0&highlighted_blocks=1330802301_405617303_2_42_0&matching_block_id=1330802301_405617303_2_42_0&sr_pri_blocks=1330802301_405617303_2_42_0__1152000&from=searchresults
Red Panda Apartment,Two-Bedroom Apartment,,,2 double beds,"₹ 27,000",8.1,13,350 m from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/red-panda-apartment.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=8&hapos=95&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749793044&all_sr_blocks=1085404001_381403146_4_0_0&highlighted_blocks=1085404001_381403146_4_0_0&matching_block_id=1085404001_381403146_4_0_0&sr_pri_blocks=1085404001_381403146_4_0_0__2700000&from=searchresults
Alpenglow Homestay,Budget Double Room,No prepayment needed,,1 large double bed,"₹ 9,000",8.0,1,1.1 km from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/alpenglow-homestay.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=9&hapos=96&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749793044&all_sr_blocks=1346920204_410277925_2_42_0&highlighted_blocks=1346920204_410277925_2_42_0&matching_block_id=1346920204_410277925_2_42_0&sr_pri_blocks=1346920204_410277925_2_42_0__900000&from=searchresults
Hotel Basera,Standard Family Room,Free cancellation,No prepayment needed,"3 beds (2 singles, 1 double)","₹ 18,900",10,1,1.4 km from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/basera-darjiling.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=10&hapos=97&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749793044&all_sr_blocks=1322933601_404964322_3_0_0&highlighted_blocks=1322933601_404964322_3_0_0&matching_block_id=1322933601_404964322_3_0_0&sr_pri_blocks=1322933601_404964322_3_0_0__1890000&from=searchresults
Darjeeling Homestay Nyano Ghar,Family Room with Private Bathroom,,,"3 beds (1 single, 1 double, 1 large double)","₹ 16,800",9.4,20,1.1 km from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/darjeeling-homestay-nyano-ghar.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=11&hapos=98&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749793044&all_sr_blocks=980969501_370373527_4_2_0&highlighted_blocks=980969501_370373527_4_2_0&matching_block_id=980969501_370373527_4_2_0&sr_pri_blocks=980969501_370373527_4_2_0__1680000&from=searchresults
Daphne House,Apartment,Free cancellation,,"Entire apartment • 4 bedrooms • 3 bathrooms • 1 kitchen4 beds (3 doubles, 1 large double)","₹ 54,000",10,1,500 m from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/camellia-house.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=12&hapos=99&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749793044&all_sr_blocks=908835301_391358624_4_0_0&highlighted_blocks=908835301_391358624_4_0_0&matching_block_id=908835301_391358624_4_0_0&sr_pri_blocks=908835301_391358624_4_0_0__5400000&from=searchresults
